StateName,DistrictName,blockName,GramPanchayatName,IHHLTotalAsPerDetails,IHHLTotalAch
Karnataka,"UTTAR KANNADA",SIRSI,VANALLI,739,737
Karnataka,"UTTAR KANNADA",SIRSI,YADALLI,732,732
Karnataka,"UTTAR KANNADA",SUPA,AKHETI,732,732
Karnataka,"UTTAR KANNADA",KUMTA,SOPPINAHOSALLI,527,459
Karnataka,"UTTAR KANNADA",HONAVAR,"MANKI A (HALEMATA)",503,376
Karnataka,"UTTAR KANNADA",ANKOLA,HONNEBAILU,756,574
Karnataka,"UTTAR KANNADA",ANKOLA,VASARAKUDRIGE,976,921
Karnataka,"UTTAR KANNADA",KARWAR,THODURU,586,567
Karnataka,"UTTAR KANNADA",KUMTA,KALLABBE,549,527
Karnataka,"UTTAR KANNADA",MUNDGOD,NAGANURU,955,551
Karnataka,"UTTAR KANNADA",MUNDGOD,ONIKERI,341,341
Karnataka,"UTTAR KANNADA",MUNDGOD,MAINALLI,1053,1006
Karnataka,"UTTAR KANNADA",HALIYAL,MODALAGERA,346,346
Karnataka,"UTTAR KANNADA",HALIYAL,BADAKANASHIRADA,243,243
Karnataka,"UTTAR KANNADA",HALIYAL,AMBEWADI,240,240
Karnataka,"UTTAR KANNADA",HALIYAL,TATTIGERI,611,611
Karnataka,"UTTAR KANNADA",SIDDAPUR,KORLAKAI(ADUKATTA),485,420
Karnataka,"UTTAR KANNADA",SIDDAPUR,TANDAGUNDI,532,476
Karnataka,"UTTAR KANNADA",BHATKAL,MAVALLI-2,392,276
Karnataka,"UTTAR KANNADA",SIRSI,SADASHIVALLI,606,587
Karnataka,"UTTAR KANNADA",SIRSI,SONDHA,659,658
Karnataka,"UTTAR KANNADA",HONAVAR,"MANKI B (ANANTHAWADI)",497,338
Karnataka,"UTTAR KANNADA",HONAVAR,"MANKI C (CHITHARA)",464,354
Karnataka,"UTTAR KANNADA",HONAVAR,MAGODA,501,424
Karnataka,"UTTAR KANNADA",SIRSI,HALGADDE,660,660
Karnataka,"UTTAR KANNADA",SIRSI,MANJAGUNI,514,512
Karnataka,"UTTAR KANNADA",SIRSI,"MALINA ONIKERI",544,534
