StateName,DistrictName,blockName,GramPanchayatName,IHHLTotalAsPerDetails,IHHLTotalAch
Karnataka,SHIMOGA,SHIMOGA,PILLANGERE,773,773
Karnataka,SHIMOGA,SHIMOGA,PURADALU,232,232
Karnataka,SHIMOGA,SHIMOGA,RAMANAGARA,474,474
Karnataka,SHIMOGA,SHIMOGA,SANTHEKADURU,462,462
Karnataka,SHIMOGA,SHIMOGA,SHETTYHALLI,675,675
Karnataka,SHIMOGA,SHIMOGA,SIRIGERE,517,517
Karnataka,SHIMOGA,SHIMOGA,SUGURU,940,940
Karnataka,SHIMOGA,SHIMOGA,THAMMADIHALLI,1100,1100
Karnataka,SHIMOGA,SHIMOGA,UMBLEBILU,1003,1003
Karnataka,SHIMOGA,SORAB,AGASANAHALLI,1245,1245
Karnataka,SHIMOGA,SORAB,ANAVATTI,1858,1858
Karnataka,SHIMOGA,SORAB,BARANGI,753,753
Karnataka,SHIMOGA,SORAB,BENNUR,578,578
Karnataka,SHIMOGA,SORAB,BILAVALNI,917,917
Karnataka,SHIMOGA,SORAB,CHANDRAGUTTI,1140,1140
Karnataka,SHIMOGA,SORAB,CHITTURU,871,871
Karnataka,SHIMOGA,SORAB,DYAVANAHALLI,831,831
Karnataka,SHIMOGA,SORAB,GENDLA,714,714
Karnataka,SHIMOGA,SORAB,GUDUVI,785,785
Karnataka,SHIMOGA,SORAB,HALESORAB,1315,1315
Karnataka,SHIMOGA,SORAB,HANCHI,1399,1399
Karnataka,SHIMOGA,SORAB,HARISHI,1265,1265
Karnataka,SHIMOGA,SORAB,HECHE,921,921
Karnataka,SHIMOGA,SORAB,HEGGODU,787,787
Karnataka,SHIMOGA,SORAB,HOSABALE,853,853
Karnataka,SHIMOGA,SORAB,HURALI,931,931
Karnataka,SHIMOGA,SORAB,INDUVALLI,762,762
Karnataka,SHIMOGA,SORAB,JADE,1696,1696
Karnataka,SHIMOGA,SORAB,KATUVALLI,720,720
Karnataka,SHIMOGA,SORAB,KODAKANI,721,721
Karnataka,SHIMOGA,SORAB,KUBATURU,1287,1287
Karnataka,SHIMOGA,SORAB,KUPPAGADDE,1022,1022
Karnataka,SHIMOGA,SORAB,MAVALI,1042,1042
Karnataka,SHIMOGA,SORAB,MUDI--DODDIKOPPA,644,644
Karnataka,SHIMOGA,SORAB,MUTUGUPPE,852,852
Karnataka,SHIMOGA,SORAB,NISARANI,1006,1006
Karnataka,SHIMOGA,SORAB,NYARSI,799,799
Karnataka,SHIMOGA,SORAB,SAMANAVALLI,723,723
